id,name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
215415,Rob Schoofs,65.0,61.0,56.0,53.0,67.0,57.0,62.0,65.0,68.0,65.0,67.0,69.0,67.0,70.0,64.0,71.0,61.0,65.0,70.0,68.0,63.0,64.0,63.0,63.0,69.0,53.0,38.0,45.0,41.0,8.0,6.0,13.0,8.0,14.0,mid
242243,William Dutoit,68.0,12.0,16.0,13.0,25.0,16.0,15.0,14.0,18.0,19.0,23.0,41.0,46.0,37.0,57.0,63.0,18.0,78.0,32.0,65.0,18.0,23.0,18.0,16.0,39.0,25.0,16.0,13.0,16.0,71.0,66.3333333333,63.0,68.3333333333,73.6666666667,gk
274456,Cristian Cuevas,63.5,64.5,59.5,47.5,59.5,29.5,61.5,69.5,49.5,51.5,62.5,84.5,86.0,88.0,50.5,75.0,60.5,75.5,67.0,40.0,62.5,73.5,54.5,71.5,51.5,49.5,58.75,60.0,66.5,14.5,5.5,6.5,7.5,11.5,for
289248,Benito Raman,69.2222222222,62.8888888889,69.5555555556,62.7777777778,59.4444444444,63.6666666667,70.7777777778,66.1111111111,66.6666666667,51.1111111111,71.0,91.0,92.0,87.6666666667,70.7777777778,84.0,67.5555555556,81.3333333333,72.0,38.1111111111,68.4444444444,29.8888888889,22.6666666667,69.1111111111,59.3333333333,64.0,21.0,21.6666666667,18.3333333333,12.6666666667,7.66666666667,15.6666666667,9.66666666667,7.66666666667,for
354475,Fabien Tchenkoua,64.0,54.0,60.0,42.0,57.0,57.0,70.0,48.0,36.0,41.0,68.0,83.0,83.0,78.0,63.0,81.0,59.0,47.0,53.0,59.0,49.0,30.0,29.0,67.0,54.0,58.0,39.0,30.0,35.0,15.0,14.0,9.0,10.0,8.0,mid
364779,Salomon Nirisarike,61.0,37.0,23.0,58.0,46.0,22.0,35.0,24.0,26.0,43.0,42.0,58.0,53.0,58.0,56.0,50.0,47.0,70.0,67.0,80.0,29.0,61.0,55.0,30.0,29.0,35.0,63.0,62.0,60.0,11.0,6.0,6.0,12.0,14.0,def
365244,Mathias Schils,62.0,49.0,51.0,58.0,63.0,52.0,54.0,42.0,46.0,61.0,59.0,62.0,65.0,65.0,61.0,65.0,63.0,63.0,75.0,55.0,57.0,63.0,62.0,59.0,57.0,65.0,64.0,62.0,61.0,12.0,7.0,9.0,14.0,6.0,mid
365245,Edmilson Junior,68.6666666667,69.6666666667,58.0,32.0,61.0,49.0,76.0,64.0,66.0,57.0,74.0,78.0,75.6666666667,82.0,62.0,71.0,73.0,70.0,76.6666666667,63.0,69.0,43.0,34.0,61.0,62.0,53.0,37.0,40.0,39.0,14.0,16.0,8.0,10.0,11.0,for
425426,Joao Rodriguez,59.25,56.25,59.25,52.25,59.25,50.25,65.25,39.25,40.25,55.25,65.25,74.75,72.75,72.0,60.25,76.0,57.25,50.0,71.0,42.0,56.25,41.25,31.25,57.25,55.25,60.25,29.25,30.25,29.25,8.25,9.25,11.25,11.25,12.25,for
465746,Pieter Gerkens,67.0,64.2,46.4,49.4,71.2,63.4,62.4,36.4,39.4,72.6,69.2,60.6,54.0,71.0,67.0,72.0,61.0,57.4,72.0,59.0,46.4,57.4,69.2,62.0,67.0,41.4,57.4,65.4,62.4,11.4,9.4,9.4,8.4,12.4,mid
466480,Faycal Rherras,64.0,55.0,57.0,50.0,57.0,54.0,59.0,53.0,51.0,53.0,57.0,81.0,84.0,77.0,58.0,63.0,78.0,71.0,74.0,67.0,58.0,59.0,59.0,58.0,56.0,52.0,64.0,65.0,65.0,13.0,7.0,12.0,8.0,9.0,def
466589,Yohan Boli,65.5,56.0,66.5,61.0,56.0,57.0,68.0,39.0,40.0,48.0,66.0,78.0,81.0,71.0,52.0,60.0,72.0,71.0,64.25,74.25,62.0,64.0,39.0,60.75,54.0,55.0,32.0,39.0,34.0,12.0,10.0,7.0,9.0,14.0,for
473859,Damien Dussaut,62.5,63.5,33.5,56.5,58.5,31.5,53.5,39.5,36.5,39.5,56.5,70.0,71.5,69.5,59.5,71.0,41.5,68.0,59.5,59.5,26.5,61.5,59.5,44.5,36.5,46.5,64.0,64.5,66.0,14.5,10.5,12.5,13.5,6.5,def
512726,Yanis Mbombo Lokwa,62.6,50.6,65.6,54.6,56.6,59.6,63.6,49.6,38.6,47.6,62.6,80.4,80.0,72.0,59.6,70.0,63.6,72.8,61.4,59.4,60.6,32.6,21.6,55.6,47.6,58.6,19.0,19.6,17.2,10.6,11.6,11.6,11.6,6.6,for
561611,Gaetan Hendrickx,63.0,53.0,52.0,56.0,63.0,47.0,59.0,44.0,45.0,61.0,62.0,71.0,67.0,76.0,63.0,78.0,57.0,68.0,89.0,52.0,58.0,66.0,56.0,64.0,66.0,43.0,36.0,52.0,45.0,11.0,12.0,12.0,8.0,14.0,mid
571681,Alexis De Sart,55.0,39.0,32.0,52.0,60.0,33.0,56.0,41.0,33.0,52.0,58.0,60.0,61.0,65.0,46.0,61.0,39.0,57.0,61.0,64.0,35.0,58.0,52.0,25.0,46.0,41.0,52.0,57.0,55.0,14.0,12.0,12.0,15.0,10.0,mid
613260,Jean-Luc Dompe,64.0,60.8333333333,58.6666666667,47.3333333333,61.8333333333,50.6666666667,68.0,56.5,61.6666666667,57.8333333333,65.5,77.0,75.5,72.6666666667,59.6666666667,73.0,59.6666666667,63.1666666667,59.8333333333,54.0,57.1666666667,54.3333333333,45.0,58.3333333333,51.3333333333,55.3333333333,32.3333333333,38.3333333333,40.3333333333,10.3333333333,6.33333333333,8.33333333333,10.3333333333,11.3333333333,for
641042,Alfonso Artabe,60.0,36.0,26.0,62.0,66.0,31.0,47.0,35.0,44.0,61.0,53.0,56.0,55.0,52.0,46.0,56.0,53.0,59.0,66.0,68.0,28.0,56.0,63.0,34.0,46.0,47.0,62.0,61.0,57.0,14.0,9.0,5.0,5.0,8.0,mid
658786,Victorien Angban,63.5,62.0,45.0,41.0,67.5,37.0,71.0,59.0,45.0,68.5,73.0,66.0,64.0,63.0,57.5,66.0,51.0,56.0,49.0,80.0,53.5,78.0,49.0,59.0,68.0,53.0,26.0,48.0,43.0,11.0,13.0,8.0,9.0,13.0,for
